01_20170701_03_01,1.0
01_20170701_03_02,5.0
01_20170701_03_03,3.0
01_20170701_03_04,4.0
01_20170701_03_05,2.0
01_20170701_03_06,6.0
01_20170701_04_01,5.0
01_20170701_04_02,2.0
01_20170701_04_03,4.0
01_20170701_04_04,1.0
01_20170701_04_05,3.0
01_20170701_04_06,6.0
01_20170701_05_01,2.0
01_20170701_05_02,6.0
01_20170701_05_03,1.0
01_20170701_05_04,5.0
01_20170701_05_05,3.0
01_20170701_05_06,4.0
01_20170701_06_01,5.0
01_20170701_06_02,1.0
01_20170701_06_03,4.0
01_20170701_06_04,2.0
01_20170701_06_05,6.0
01_20170701_06_06,3.0
01_20170701_07_01,2.0
01_20170701_07_02,3.0
01_20170701_07_03,5.0
01_20170701_07_04,6.0
01_20170701_07_05,4.0
01_20170701_07_06,1.0
01_20170701_08_01,3.0
01_20170701_08_02,4.0
01_20170701_08_03,2.0
01_20170701_08_04,6.0
01_20170701_08_05,1.0
01_20170701_08_06,5.0
01_20170701_09_01,2.0
01_20170701_09_02,6.0
01_20170701_09_03,4.0
01_20170701_09_04,5.0
01_20170701_09_05,3.0
01_20170701_09_06,1.0
01_20170701_10_01,1.0
01_20170701_10_02,2.0
01_20170701_10_03,4.0
01_20170701_10_04,5.0
01_20170701_10_05,3.0
01_20170701_10_06,6.0
01_20170701_11_01,1.0
01_20170701_11_02,
01_20170701_11_03,4.0
01_20170701_11_04,3.0
01_20170701_11_05,5.0
01_20170701_11_06,2.0
01_20170701_12_01,1.0
01_20170701_12_02,3.0
01_20170701_12_03,2.0
01_20170701_12_04,5.0
01_20170701_12_05,4.0
01_20170701_12_06,6.0
01_20170702_01_01,3.0
01_20170702_01_02,1.0
01_20170702_01_03,2.0
01_20170702_01_04,6.0
01_20170702_01_05,5.0
01_20170702_01_06,4.0
01_20170702_02_01,2.0
01_20170702_02_02,6.0
01_20170702_02_03,1.0
01_20170702_02_04,5.0
01_20170702_02_05,4.0
01_20170702_02_06,3.0
01_20170702_03_01,1.0
01_20170702_03_02,4.0
01_20170702_03_03,
01_20170702_03_04,5.0
01_20170702_03_05,3.0
01_20170702_03_06,2.0
01_20170702_04_01,1.0
01_20170702_04_02,6.0
01_20170702_04_03,4.0
01_20170702_04_04,2.0
01_20170702_04_05,5.0
01_20170702_04_06,3.0
01_20170702_05_01,3.0
01_20170702_05_02,5.0
01_20170702_05_03,1.0
01_20170702_05_04,2.0
01_20170702_05_05,6.0
01_20170702_05_06,4.0
01_20170702_06_01,6.0
01_20170702_06_02,4.0
01_20170702_06_03,5.0
01_20170702_06_04,1.0
01_20170702_06_05,2.0
01_20170702_06_06,3.0
01_20170702_07_01,1.0
01_20170702_07_02,3.0
01_20170702_07_03,4.0
01_20170702_07_04,2.0
01_20170702_07_05,5.0
01_20170702_07_06,6.0
01_20170702_08_01,
01_20170702_08_02,1.0
01_20170702_08_03,5.0
01_20170702_08_04,4.0
01_20170702_08_05,3.0
01_20170702_08_06,2.0
01_20170702_09_01,1.0
01_20170702_09_02,3.0
01_20170702_09_03,6.0
01_20170702_09_04,5.0
01_20170702_09_05,2.0
01_20170702_09_06,4.0
01_20170702_10_01,1.0
01_20170702_10_02,6.0
01_20170702_10_03,5.0
01_20170702_10_04,2.0
01_20170702_10_05,3.0
01_20170702_10_06,4.0
01_20170702_11_01,1.0
01_20170702_11_02,2.0
01_20170702_11_03,6.0
01_20170702_11_04,3.0
01_20170702_11_05,5.0
01_20170702_11_06,4.0
01_20170702_12_01,5.0
01_20170702_12_02,4.0
01_20170702_12_03,3.0
01_20170702_12_04,6.0
01_20170702_12_05,1.0
01_20170702_12_06,2.0
01_20170703_01_01,1.0
01_20170703_01_02,2.0
01_20170703_01_03,3.0
01_20170703_01_04,6.0
01_20170703_01_05,4.0
01_20170703_01_06,5.0
01_20170703_02_01,1.0
01_20170703_02_02,2.0
01_20170703_02_03,4.0
01_20170703_02_04,5.0
01_20170703_02_05,3.0
01_20170703_02_06,6.0
01_20170703_03_01,2.0
01_20170703_03_02,1.0
01_20170703_03_03,3.0
01_20170703_03_04,4.0
01_20170703_03_05,6.0
01_20170703_03_06,5.0
01_20170703_04_01,5.0
01_20170703_04_02,3.0
01_20170703_04_03,4.0
01_20170703_04_04,6.0
01_20170703_04_05,1.0
01_20170703_04_06,2.0
01_20170703_05_01,2.0
01_20170703_05_02,1.0
01_20170703_05_03,5.0
01_20170703_05_04,6.0
01_20170703_05_05,3.0
01_20170703_05_06,4.0
01_20170703_06_01,3.0
01_20170703_06_02,6.0
01_20170703_06_03,2.0
01_20170703_06_04,4.0
01_20170703_06_05,1.0
01_20170703_06_06,5.0
01_20170703_07_01,1.0
01_20170703_07_02,2.0
01_20170703_07_03,5.0
01_20170703_07_04,4.0
01_20170703_07_05,3.0
01_20170703_07_06,6.0
01_20170703_08_01,3.0
01_20170703_08_02,1.0
01_20170703_08_03,6.0
01_20170703_08_04,4.0
01_20170703_08_05,5.0
01_20170703_08_06,2.0
01_20170703_09_01,1.0
01_20170703_09_02,3.0
01_20170703_09_03,2.0
01_20170703_09_04,6.0
01_20170703_09_05,4.0
01_20170703_09_06,5.0
01_20170703_10_01,1.0
01_20170703_10_02,3.0
01_20170703_10_03,2.0
01_20170703_10_04,5.0
01_20170703_10_05,4.0
01_20170703_10_06,6.0
01_20170703_11_01,4.0
01_20170703_11_02,2.0
01_20170703_11_03,3.0
01_20170703_11_04,1.0
01_20170703_11_05,6.0
01_20170703_11_06,5.0
01_20170703_12_01,1.0
01_20170703_12_02,4.0
01_20170703_12_03,2.0
01_20170703_12_04,6.0
01_20170703_12_05,3.0
01_20170703_12_06,5.0
01_20170704_01_01,1.0
01_20170704_01_02,3.0
01_20170704_01_03,5.0
01_20170704_01_04,6.0
01_20170704_01_05,2.0
01_20170704_01_06,4.0
01_20170704_02_01,1.0
01_20170704_02_02,6.0
01_20170704_02_03,5.0
01_20170704_02_04,3.0
01_20170704_02_05,2.0
01_20170704_02_06,4.0
01_20170704_03_01,5.0
01_20170704_03_02,6.0
01_20170704_03_03,3.0
01_20170704_03_04,2.0
01_20170704_03_05,1.0
01_20170704_03_06,4.0
01_20170704_04_01,
01_20170704_04_02,
01_20170704_04_03,2.0
01_20170704_04_04,1.0
01_20170704_04_05,3.0
01_20170704_04_06,4.0
01_20170704_05_01,2.0
01_20170704_05_02,1.0
01_20170704_05_03,6.0
01_20170704_05_04,4.0
01_20170704_05_05,3.0
01_20170704_05_06,5.0
01_20170704_06_01,2.0
01_20170704_06_02,3.0
01_20170704_06_03,5.0
01_20170704_06_04,6.0
01_20170704_06_05,1.0
01_20170704_06_06,4.0
01_20170704_07_01,1.0
01_20170704_07_02,3.0
01_20170704_07_03,2.0
01_20170704_07_04,6.0
01_20170704_07_05,4.0
01_20170704_07_06,5.0
01_20170704_08_01,1.0
01_20170704_08_02,5.0
01_20170704_08_03,4.0
01_20170704_08_04,6.0
01_20170704_08_05,3.0
01_20170704_08_06,2.0
01_20170704_09_01,4.0
01_20170704_09_02,1.0
01_20170704_09_03,5.0
01_20170704_09_04,2.0
01_20170704_09_05,3.0
01_20170704_09_06,6.0
01_20170704_10_01,4.0
01_20170704_10_02,2.0
01_20170704_10_03,5.0
01_20170704_10_04,6.0
01_20170704_10_05,1.0
01_20170704_10_06,3.0
01_20170704_11_01,2.0
01_20170704_11_02,5.0
01_20170704_11_03,1.0
01_20170704_11_04,3.0
01_20170704_11_05,4.0
01_20170704_11_06,6.0
01_20170704_12_01,2.0
01_20170704_12_02,6.0
01_20170704_12_03,5.0
01_20170704_12_04,1.0
01_20170704_12_05,3.0
01_20170704_12_06,4.0
01_20170707_01_01,1.0
01_20170707_01_02,5.0
01_20170707_01_03,2.0
01_20170707_01_04,3.0
01_20170707_01_05,4.0
01_20170707_01_06,6.0
01_20170707_02_01,1.0
01_20170707_02_02,4.0
01_20170707_02_03,2.0
01_20170707_02_04,6.0
01_20170707_02_05,3.0
01_20170707_02_06,5.0
01_20170707_03_01,5.0
01_20170707_03_02,6.0
01_20170707_03_03,4.0
01_20170707_03_04,1.0
01_20170707_03_05,2.0
01_20170707_03_06,3.0
01_20170707_04_01,1.0
01_20170707_04_02,3.0
01_20170707_04_03,5.0
01_20170707_04_04,2.0
01_20170707_04_05,6.0
01_20170707_04_06,4.0
01_20170707_05_01,5.0
01_20170707_05_02,1.0
01_20170707_05_03,2.0
01_20170707_05_04,3.0
01_20170707_05_05,4.0
01_20170707_05_06,6.0
01_20170707_06_01,2.0
01_20170707_06_02,6.0
01_20170707_06_03,1.0
01_20170707_06_04,3.0
01_20170707_06_05,4.0
01_20170707_06_06,5.0
01_20170707_07_01,1.0
01_20170707_07_02,6.0
01_20170707_07_03,2.0
01_20170707_07_04,4.0
01_20170707_07_05,3.0
01_20170707_07_06,5.0
01_20170707_08_01,5.0
01_20170707_08_02,1.0
01_20170707_08_03,4.0
01_20170707_08_04,2.0
01_20170707_08_05,3.0
01_20170707_08_06,
01_20170707_09_01,1.0
01_20170707_09_02,2.0
01_20170707_09_03,3.0
01_20170707_09_04,5.0
01_20170707_09_05,6.0
01_20170707_09_06,4.0
01_20170707_10_01,2.0
01_20170707_10_02,1.0
01_20170707_10_03,5.0
01_20170707_10_04,6.0
01_20170707_10_05,3.0
01_20170707_10_06,4.0
01_20170707_11_01,1.0
01_20170707_11_02,3.0
01_20170707_11_03,4.0
01_20170707_11_04,5.0
01_20170707_11_05,2.0
01_20170707_11_06,6.0
01_20170707_12_01,3.0
01_20170707_12_02,4.0
01_20170707_12_03,6.0
01_20170707_12_04,5.0
01_20170707_12_05,1.0
01_20170707_12_06,2.0
01_20170708_01_01,3.0
01_20170708_01_02,4.0
01_20170708_01_03,6.0
01_20170708_01_04,1.0
01_20170708_01_05,2.0
01_20170708_01_06,5.0
01_20170708_02_01,2.0
01_20170708_02_02,6.0
01_20170708_02_03,1.0
01_20170708_02_04,3.0
01_20170708_02_05,5.0
01_20170708_02_06,4.0
01_20170708_03_01,3.0
01_20170708_03_02,5.0
01_20170708_03_03,4.0
01_20170708_03_04,6.0
01_20170708_03_05,1.0
01_20170708_03_06,2.0
01_20170708_04_01,2.0
01_20170708_04_02,1.0
01_20170708_04_03,3.0
01_20170708_04_04,5.0
01_20170708_04_05,4.0
01_20170708_04_06,6.0
01_20170708_05_01,1.0
01_20170708_05_02,6.0
01_20170708_05_03,4.0
01_20170708_05_04,5.0
01_20170708_05_05,2.0
01_20170708_05_06,3.0
01_20170708_06_01,3.0
01_20170708_06_02,5.0
01_20170708_06_03,4.0
01_20170708_06_04,6.0
01_20170708_06_05,1.0
01_20170708_06_06,2.0
01_20170708_07_01,2.0
01_20170708_07_02,5.0
01_20170708_07_03,4.0
01_20170708_07_04,1.0
01_20170708_07_05,3.0
01_20170708_07_06,6.0
01_20170708_08_01,2.0
01_20170708_08_02,4.0
01_20170708_08_03,5.0
01_20170708_08_04,1.0
01_20170708_08_05,3.0
01_20170708_08_06,6.0
01_20170708_09_01,1.0
01_20170708_09_02,
01_20170708_09_03,2.0
01_20170708_09_04,3.0
01_20170708_09_05,4.0
01_20170708_09_06,
01_20170708_10_01,1.0
01_20170708_10_02,4.0
01_20170708_10_03,3.0
01_20170708_10_04,2.0
01_20170708_10_05,6.0
01_20170708_10_06,5.0
01_20170708_11_01,1.0
01_20170708_11_02,3.0
01_20170708_11_03,4.0
01_20170708_11_04,2.0
01_20170708_11_05,6.0
01_20170708_11_06,5.0
01_20170708_12_01,1.0
01_20170708_12_02,2.0
01_20170708_12_03,6.0
01_20170708_12_04,3.0
01_20170708_12_05,4.0
01_20170708_12_06,5.0
01_20170709_01_01,1.0
01_20170709_01_02,2.0
01_20170709_01_03,5.0
01_20170709_01_04,3.0
01_20170709_01_05,
01_20170709_01_06,4.0
01_20170709_02_01,1.0
01_20170709_02_02,2.0
01_20170709_02_03,5.0
01_20170709_02_04,4.0
01_20170709_02_05,6.0
01_20170709_02_06,3.0
01_20170709_03_01,3.0
01_20170709_03_02,1.0
01_20170709_03_03,6.0
01_20170709_03_04,2.0
01_20170709_03_05,4.0
01_20170709_03_06,5.0
01_20170709_04_01,5.0
01_20170709_04_02,3.0
01_20170709_04_03,6.0
01_20170709_04_04,1.0
01_20170709_04_05,2.0
01_20170709_04_06,4.0
01_20170709_05_01,5.0
01_20170709_05_02,3.0
01_20170709_05_03,6.0
01_20170709_05_04,1.0
01_20170709_05_05,2.0
01_20170709_05_06,4.0
01_20170709_06_01,1.0
01_20170709_06_02,6.0
01_20170709_06_03,2.0
01_20170709_06_04,4.0
01_20170709_06_05,3.0
01_20170709_06_06,5.0
01_20170709_07_01,2.0
01_20170709_07_02,4.0
01_20170709_07_03,1.0
01_20170709_07_04,3.0
01_20170709_07_05,6.0
01_20170709_07_06,5.0
01_20170709_08_01,1.0
01_20170709_08_02,2.0
01_20170709_08_03,6.0
01_20170709_08_04,3.0
01_20170709_08_05,4.0
01_20170709_08_06,5.0
01_20170709_09_01,3.0
01_20170709_09_02,2.0
01_20170709_09_03,6.0
01_20170709_09_04,4.0
01_20170709_09_05,1.0
01_20170709_09_06,5.0
01_20170709_10_01,1.0
01_20170709_10_02,2.0
01_20170709_10_03,3.0
01_20170709_10_04,6.0
01_20170709_10_05,5.0
01_20170709_10_06,4.0
01_20170709_11_01,1.0
01_20170709_11_02,2.0
01_20170709_11_03,5.0
01_20170709_11_04,6.0
01_20170709_11_05,3.0
01_20170709_11_06,4.0
01_20170709_12_01,1.0
01_20170709_12_02,3.0
01_20170709_12_03,2.0
01_20170709_12_04,4.0
01_20170709_12_05,5.0
01_20170709_12_06,6.0
01_20170710_01_01,4.0
01_20170710_01_02,5.0
01_20170710_01_03,2.0
01_20170710_01_04,1.0
01_20170710_01_05,3.0
01_20170710_01_06,6.0
01_20170710_02_01,3.0
01_20170710_02_02,4.0
01_20170710_02_03,1.0
01_20170710_02_04,2.0
01_20170710_02_05,6.0
01_20170710_02_06,5.0
01_20170710_03_01,3.0
01_20170710_03_02,5.0
01_20170710_03_03,4.0
01_20170710_03_04,
01_20170710_03_05,2.0
01_20170710_03_06,1.0
01_20170710_04_01,1.0
01_20170710_04_02,4.0
01_20170710_04_03,6.0
01_20170710_04_04,5.0
01_20170710_04_05,3.0
01_20170710_04_06,2.0
01_20170710_05_01,1.0
01_20170710_05_02,6.0
01_20170710_05_03,3.0
01_20170710_05_04,4.0
01_20170710_05_05,2.0
01_20170710_05_06,5.0
01_20170710_06_01,1.0
01_20170710_06_02,6.0
01_20170710_06_03,2.0
01_20170710_06_04,4.0
01_20170710_06_05,3.0
01_20170710_06_06,5.0
01_20170710_07_01,3.0
01_20170710_07_02,1.0
01_20170710_07_03,2.0
01_20170710_07_04,4.0
01_20170710_07_05,5.0
01_20170710_07_06,6.0
01_20170710_08_01,1.0
01_20170710_08_02,3.0
01_20170710_08_03,6.0
01_20170710_08_04,5.0
01_20170710_08_05,2.0
01_20170710_08_06,4.0
01_20170710_09_01,2.0
01_20170710_09_02,3.0
01_20170710_09_03,4.0
01_20170710_09_04,1.0
01_20170710_09_05,6.0
01_20170710_09_06,5.0
01_20170710_10_01,1.0
01_20170710_10_02,6.0
01_20170710_10_03,2.0
01_20170710_10_04,4.0
01_20170710_10_05,5.0
01_20170710_10_06,3.0
01_20170710_11_01,5.0
01_20170710_11_02,6.0
01_20170710_11_03,1.0
01_20170710_11_04,2.0
01_20170710_11_05,3.0
01_20170710_11_06,4.0
01_20170710_12_01,1.0
01_20170710_12_02,3.0
01_20170710_12_03,2.0
01_20170710_12_04,6.0
01_20170710_12_05,4.0
01_20170710_12_06,5.0
01_20170711_01_01,2.0
01_20170711_01_02,4.0
01_20170711_01_03,3.0
01_20170711_01_04,5.0
01_20170711_01_05,6.0
01_20170711_01_06,1.0
01_20170711_02_01,1.0
01_20170711_02_02,2.0
01_20170711_02_03,3.0
01_20170711_02_04,5.0
01_20170711_02_05,6.0
01_20170711_02_06,4.0
01_20170711_03_01,6.0
01_20170711_03_02,5.0
01_20170711_03_03,1.0
01_20170711_03_04,4.0
01_20170711_03_05,3.0
01_20170711_03_06,2.0
01_20170711_04_01,6.0
01_20170711_04_02,2.0
01_20170711_04_03,5.0
01_20170711_04_04,1.0
01_20170711_04_05,3.0
01_20170711_04_06,4.0
01_20170711_05_01,5.0
01_20170711_05_02,1.0
01_20170711_05_03,3.0
01_20170711_05_04,2.0
01_20170711_05_05,4.0
01_20170711_05_06,6.0
01_20170711_06_01,1.0
01_20170711_06_02,2.0
01_20170711_06_03,3.0
01_20170711_06_04,4.0
01_20170711_06_05,6.0
01_20170711_06_06,5.0
01_20170711_07_01,2.0
01_20170711_07_02,1.0
01_20170711_07_03,3.0
01_20170711_07_04,6.0
01_20170711_07_05,5.0
01_20170711_07_06,4.0
01_20170711_08_01,1.0
01_20170711_08_02,4.0
01_20170711_08_03,6.0
01_20170711_08_04,2.0
01_20170711_08_05,5.0
01_20170711_08_06,3.0
01_20170711_09_01,2.0
01_20170711_09_02,4.0
01_20170711_09_03,5.0
01_20170711_09_04,3.0
01_20170711_09_05,1.0
01_20170711_09_06,6.0
01_20170711_10_01,6.0
01_20170711_10_02,1.0
01_20170711_10_03,3.0
01_20170711_10_04,5.0
01_20170711_10_05,4.0
01_20170711_10_06,2.0
01_20170711_11_01,1.0
01_20170711_11_02,4.0
01_20170711_11_03,2.0
01_20170711_11_04,3.0
01_20170711_11_05,6.0
01_20170711_11_06,5.0
01_20170711_12_01,1.0
01_20170711_12_02,2.0
01_20170711_12_03,3.0
01_20170711_12_04,5.0
01_20170711_12_05,6.0
01_20170711_12_06,4.0
01_20170718_01_01,1.0
01_20170718_01_02,4.0
01_20170718_01_03,3.0
01_20170718_01_04,2.0
01_20170718_01_05,6.0
01_20170718_01_06,5.0
01_20170718_02_01,
01_20170718_02_02,5.0
01_20170718_02_03,1.0
01_20170718_02_04,3.0
01_20170718_02_05,2.0
01_20170718_02_06,4.0
01_20170718_03_01,1.0
01_20170718_03_02,3.0
01_20170718_03_03,2.0
01_20170718_03_04,4.0
01_20170718_03_05,5.0
01_20170718_03_06,6.0
01_20170718_04_01,4.0
01_20170718_04_02,6.0
01_20170718_04_03,1.0
01_20170718_04_04,2.0
01_20170718_04_05,3.0
01_20170718_04_06,5.0
01_20170718_05_01,5.0
01_20170718_05_02,6.0
01_20170718_05_03,1.0
01_20170718_05_04,3.0
01_20170718_05_05,2.0
01_20170718_05_06,4.0
01_20170718_06_01,1.0
01_20170718_06_02,3.0
01_20170718_06_03,6.0
01_20170718_06_04,5.0
01_20170718_06_05,2.0
01_20170718_06_06,4.0
01_20170718_07_01,1.0
01_20170718_07_02,2.0
01_20170718_07_03,4.0
01_20170718_07_04,6.0
01_20170718_07_05,3.0
01_20170718_07_06,5.0
01_20170718_08_01,1.0
01_20170718_08_02,6.0
01_20170718_08_03,5.0
01_20170718_08_04,4.0
01_20170718_08_05,2.0
01_20170718_08_06,3.0
01_20170718_09_01,1.0
01_20170718_09_02,3.0
01_20170718_09_03,2.0
01_20170718_09_04,5.0
01_20170718_09_05,6.0
01_20170718_09_06,4.0
01_20170718_10_01,1.0
01_20170718_10_02,4.0
01_20170718_10_03,3.0
01_20170718_10_04,2.0
01_20170718_10_05,6.0
01_20170718_10_06,5.0
01_20170718_11_01,1.0
01_20170718_11_02,2.0
01_20170718_11_03,4.0
01_20170718_11_04,6.0
01_20170718_11_05,3.0
01_20170718_11_06,5.0
01_20170718_12_01,1.0
01_20170718_12_02,2.0
01_20170718_12_03,6.0
01_20170718_12_04,3.0
01_20170718_12_05,4.0
01_20170718_12_06,5.0
01_20170719_01_01,1.0
01_20170719_01_02,3.0
01_20170719_01_03,5.0
01_20170719_01_04,2.0
01_20170719_01_05,6.0
01_20170719_01_06,4.0
01_20170719_02_01,1.0
01_20170719_02_02,3.0
01_20170719_02_03,2.0
01_20170719_02_04,6.0
01_20170719_02_05,4.0
01_20170719_02_06,5.0
01_20170719_03_01,1.0
01_20170719_03_02,6.0
01_20170719_03_03,5.0
01_20170719_03_04,2.0
01_20170719_03_05,3.0
01_20170719_03_06,4.0
01_20170719_04_01,2.0
01_20170719_04_02,4.0
01_20170719_04_03,1.0
01_20170719_04_04,5.0
01_20170719_04_05,6.0
01_20170719_04_06,3.0
01_20170719_05_01,5.0
01_20170719_05_02,4.0
01_20170719_05_03,3.0
01_20170719_05_04,1.0
01_20170719_05_05,2.0
01_20170719_05_06,6.0
01_20170719_06_01,1.0
01_20170719_06_02,2.0
01_20170719_06_03,4.0
01_20170719_06_04,5.0
01_20170719_06_05,3.0
01_20170719_06_06,6.0
01_20170719_07_01,4.0
01_20170719_07_02,5.0
01_20170719_07_03,1.0
01_20170719_07_04,6.0
01_20170719_07_05,2.0
01_20170719_07_06,3.0
01_20170719_08_01,4.0
01_20170719_08_02,3.0
01_20170719_08_03,2.0
01_20170719_08_04,5.0
01_20170719_08_05,1.0
01_20170719_08_06,6.0
01_20170719_09_01,3.0
01_20170719_09_02,4.0
01_20170719_09_03,6.0
01_20170719_09_04,1.0
01_20170719_09_05,2.0
01_20170719_09_06,5.0
01_20170719_10_01,2.0
01_20170719_10_02,1.0
01_20170719_10_03,5.0
01_20170719_10_04,3.0
01_20170719_10_05,4.0
01_20170719_10_06,6.0
01_20170719_11_01,6.0
01_20170719_11_02,5.0
01_20170719_11_03,1.0
01_20170719_11_04,4.0
01_20170719_11_05,3.0
01_20170719_11_06,2.0
01_20170719_12_01,2.0
01_20170719_12_02,6.0
01_20170719_12_03,4.0
01_20170719_12_04,5.0
01_20170719_12_05,1.0
01_20170719_12_06,3.0
01_20170720_01_01,6.0
01_20170720_01_02,5.0
01_20170720_01_03,4.0
01_20170720_01_04,2.0
01_20170720_01_05,1.0
01_20170720_01_06,3.0
01_20170720_02_01,1.0
01_20170720_02_02,6.0
01_20170720_02_03,2.0
01_20170720_02_04,5.0
01_20170720_02_05,3.0
01_20170720_02_06,4.0
01_20170720_03_01,6.0
01_20170720_03_02,2.0
01_20170720_03_03,1.0
01_20170720_03_04,3.0
01_20170720_03_05,5.0
01_20170720_03_06,4.0
01_20170720_04_01,1.0
01_20170720_04_02,2.0
01_20170720_04_03,4.0
01_20170720_04_04,5.0
01_20170720_04_05,6.0
01_20170720_04_06,3.0
01_20170720_05_01,3.0
01_20170720_05_02,1.0
01_20170720_05_03,5.0
01_20170720_05_04,2.0
01_20170720_05_05,6.0
01_20170720_05_06,4.0
01_20170720_06_01,1.0
01_20170720_06_02,4.0
01_20170720_06_03,2.0
01_20170720_06_04,5.0
01_20170720_06_05,3.0
01_20170720_06_06,6.0
01_20170720_07_01,3.0
01_20170720_07_02,2.0
01_20170720_07_03,6.0
01_20170720_07_04,5.0
01_20170720_07_05,4.0
01_20170720_07_06,1.0
01_20170720_08_01,2.0
01_20170720_08_02,3.0
01_20170720_08_03,1.0
01_20170720_08_04,6.0
01_20170720_08_05,4.0
01_20170720_08_06,5.0
01_20170720_09_01,1.0
01_20170720_09_02,2.0
01_20170720_09_03,6.0
01_20170720_09_04,4.0
01_20170720_09_05,5.0
01_20170720_09_06,3.0
01_20170720_10_01,6.0
01_20170720_10_02,1.0
01_20170720_10_03,5.0
01_20170720_10_04,3.0
01_20170720_10_05,2.0
01_20170720_10_06,4.0
01_20170720_11_01,6.0
01_20170720_11_02,2.0
01_20170720_11_03,5.0
01_20170720_11_04,1.0
01_20170720_11_05,4.0
01_20170720_11_06,3.0
01_20170720_12_01,1.0
01_20170720_12_02,2.0
01_20170720_12_03,5.0
01_20170720_12_04,4.0
01_20170720_12_05,3.0
01_20170720_12_06,6.0
01_20170721_01_01,1.0
01_20170721_01_02,5.0
01_20170721_01_03,2.0
01_20170721_01_04,3.0
01_20170721_01_05,4.0
01_20170721_01_06,6.0
01_20170721_02_01,6.0
01_20170721_02_02,1.0
01_20170721_02_03,2.0
01_20170721_02_04,3.0
01_20170721_02_05,5.0
01_20170721_02_06,4.0
01_20170721_03_01,6.0
01_20170721_03_02,2.0
01_20170721_03_03,5.0
01_20170721_03_04,1.0
01_20170721_03_05,4.0
01_20170721_03_06,3.0
01_20170721_04_01,1.0
01_20170721_04_02,6.0
01_20170721_04_03,4.0
01_20170721_04_04,2.0
01_20170721_04_05,3.0
01_20170721_04_06,5.0
01_20170721_05_01,5.0
01_20170721_05_02,2.0
01_20170721_05_03,6.0
01_20170721_05_04,1.0
01_20170721_05_05,3.0
01_20170721_05_06,4.0
01_20170721_06_01,1.0
01_20170721_06_02,3.0
01_20170721_06_03,6.0
01_20170721_06_04,5.0
01_20170721_06_05,4.0
01_20170721_06_06,2.0
01_20170721_07_01,1.0
01_20170721_07_02,6.0
01_20170721_07_03,2.0
01_20170721_07_04,5.0
01_20170721_07_05,3.0
01_20170721_07_06,4.0
01_20170721_08_01,1.0
01_20170721_08_02,3.0
01_20170721_08_03,4.0
01_20170721_08_04,6.0
01_20170721_08_05,2.0
01_20170721_08_06,5.0
01_20170721_09_01,4.0
01_20170721_09_02,2.0
01_20170721_09_03,5.0
01_20170721_09_04,6.0
01_20170721_09_05,3.0
01_20170721_09_06,1.0
01_20170721_10_01,3.0
01_20170721_10_02,2.0
01_20170721_10_03,4.0
01_20170721_10_04,5.0
01_20170721_10_05,1.0
01_20170721_10_06,6.0
01_20170721_11_01,3.0
01_20170721_11_02,6.0
01_20170721_11_03,1.0
01_20170721_11_04,4.0
01_20170721_11_05,5.0
01_20170721_11_06,2.0
01_20170721_12_01,1.0
01_20170721_12_02,2.0
01_20170721_12_03,4.0
01_20170721_12_04,6.0
01_20170721_12_05,5.0
01_20170721_12_06,3.0
01_20170722_01_01,1.0
01_20170722_01_02,3.0
01_20170722_01_03,2.0
01_20170722_01_04,
01_20170722_01_05,
01_20170722_01_06,4.0
01_20170722_02_01,3.0
01_20170722_02_02,6.0
01_20170722_02_03,1.0
01_20170722_02_04,2.0
01_20170722_02_05,5.0
01_20170722_02_06,4.0
01_20170722_03_01,1.0
01_20170722_03_02,2.0
01_20170722_03_03,4.0
01_20170722_03_04,6.0
01_20170722_03_05,5.0
01_20170722_03_06,3.0
01_20170722_04_01,1.0
01_20170722_04_02,6.0
01_20170722_04_03,2.0
01_20170722_04_04,3.0
01_20170722_04_05,4.0
01_20170722_04_06,5.0
01_20170722_05_01,1.0
01_20170722_05_02,2.0
01_20170722_05_03,4.0
01_20170722_05_04,6.0
01_20170722_05_05,5.0
01_20170722_05_06,3.0
01_20170722_06_01,2.0
01_20170722_06_02,5.0
01_20170722_06_03,1.0
01_20170722_06_04,6.0
01_20170722_06_05,3.0
01_20170722_06_06,4.0
01_20170722_07_01,3.0
01_20170722_07_02,4.0
01_20170722_07_03,6.0
01_20170722_07_04,2.0
01_20170722_07_05,5.0
01_20170722_07_06,1.0
01_20170722_08_01,1.0
01_20170722_08_02,5.0
01_20170722_08_03,3.0
01_20170722_08_04,6.0
01_20170722_08_05,2.0
01_20170722_08_06,4.0
01_20170722_09_01,1.0
01_20170722_09_02,4.0
01_20170722_09_03,3.0
01_20170722_09_04,5.0
01_20170722_09_05,2.0
01_20170722_09_06,6.0
01_20170722_10_01,2.0
01_20170722_10_02,5.0
01_20170722_10_03,4.0
01_20170722_10_04,6.0
01_20170722_10_05,3.0
01_20170722_10_06,1.0
01_20170722_11_01,1.0
01_20170722_11_02,3.0
01_20170722_11_03,4.0
01_20170722_11_04,5.0
01_20170722_11_05,2.0
01_20170722_11_06,6.0
01_20170722_12_01,1.0
01_20170722_12_02,2.0
01_20170722_12_03,5.0
01_20170722_12_04,4.0
01_20170722_12_05,6.0
01_20170722_12_06,3.0
01_20170723_01_01,4.0
01_20170723_01_02,6.0
01_20170723_01_03,5.0
01_20170723_01_04,1.0
01_20170723_01_05,2.0
01_20170723_01_06,3.0
